Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1641182400000,33.42400000,33.69100000,32.39400000,32.75000000,30053.60000000,1641196799999,992643.58780000,2516,9453.70000000,313225.30800000,0
1641196800000,32.75000000,33.76800000,32.38800000,33.76800000,27338.10000000,1641211199999,900183.62290000,1908,13727.30000000,450867.24580000,0
1641211200000,33.55100000,33.97200000,32.50000000,32.80000000,33144.80000000,1641225599999,1095949.50950000,2651,16057.00000000,530801.05720000,0
1641225600000,32.79900000,33.98400000,32.45200000,32.87700000,19428.60000000,1641239999999,641525.98800000,1669,9816.10000000,323491.28390000,0
1641240000000,32.87100000,33.16800000,31.56400000,32.81000000,31740.70000000,1641254399999,1037436.10730000,2204,11344.40000000,371338.02700000,0
1641254400000,32.81500000,34.57100000,32.43100000,33.35300000,26155.40000000,1641268799999,865700.51630000,3411,14329.70000000,473979.83690000,0
1641268800000,33.29700000,37.60000000,32.98600000,36.38900000,82672.30000000,1641283199999,2858838.04950000,8989,39848.10000000,1384328.20600000,0
1641283200000,36.39300000,36.50000000,34.04600000,35.23700000,64070.90000000,1641297599999,2233443.91530000,6280,28009.30000000,976208.15000000,0
1641297600000,35.14000000,42.49900000,34.59500000,39.37800000,234705.00000000,1641311999999,9057299.20820000,29278,92534.20000000,3602247.20440000,0
1641312000000,39.37600000,39.87800000,37.60600000,37.81500000,133990.00000000,1641326399999,5140519.16490000,16097,58358.10000000,2235738.04650000,0
1641326400000,37.93000000,38.75200000,37.70000000,37.84400000,46052.50000000,1641340799999,1747658.60180000,6792,17895.60000000,682060.66060000,0
1641340800000,37.84300000,39.00000000,36.90000000,37.79500000,69909.00000000,1641355199999,2636183.45240000,5785,26942.90000000,1016191.87870000,0
1641355200000,37.69000000,37.82600000,36.97700000,37.38100000,15241.70000000,1641369599999,568833.78160000,1916,9624.20000000,359421.15550000,0
1641369600000,37.32700000,37.79900000,36.19400000,36.22900000,29762.60000000,1641383999999,1088899.59150000,2309,16207.80000000,593594.59380000,0
1641384000000,36.20800000,36.51100000,35.37000000,36.12400000,41641.30000000,1641398399999,1495478.60820000,3586,29247.30000000,1051371.78590000,0
1641398400000,36.06700000,36.28700000,34.14000000,34.14100000,58641.80000000,1641412799999,2058849.61480000,2916,19875.20000000,698001.16210000,0
1641412800000,34.14000000,35.55000000,34.00000000,34.44700000,42921.00000000,1641427199999,1487056.34810000,3283,10724.80000000,373400.71950000,0
1641427200000,34.43200000,36.71000000,34.00000000,34.56200000,52090.40000000,1641441599999,1818836.76230000,3726,26017.20000000,910918.94490000,0
1641441600000,34.53900000,37.06400000,34.48000000,34.66000000,30978.00000000,1641455999999,1086656.49940000,2983,8289.20000000,291118.26550000,0
1641456000000,34.65200000,34.81900000,32.23300000,33.00300000,103490.70000000,1641470399999,3477168.19260000,6835,23156.10000000,776229.39680000,0
1641470400000,33.00000000,33.75400000,32.75900000,32.80200000,20107.30000000,1641484799999,664859.28820000,1901,6262.80000000,207466.73000000,0
1641484800000,32.90100000,33.84100000,32.80200000,33.59600000,19236.30000000,1641499199999,640817.37050000,1898,6397.20000000,213353.41420000,0
1641499200000,33.55800000,36.27700000,33.40800000,34.49600000,60260.30000000,1641513599999,2067392.64260000,6882,30951.80000000,1063791.11690000,0
1641513600000,34.50600000,37.11300000,34.37700000,36.21500000,67917.00000000,1641527999999,2422253.92070000,5479,30181.80000000,1080362.91930000,0
1641528000000,36.23800000,39.00000000,34.09900000,37.74700000,152790.50000000,1641542399999,5619908.31060000,11612,60253.00000000,2218429.64390000,0
1641542400000,37.86300000,38.99800000,37.23500000,38.10600000,78505.60000000,1641556799999,3010814.34320000,8343,46317.50000000,1776191.24060000,0
1641556800000,38.10900000,39.67500000,37.31600000,37.57800000,111484.20000000,1641571199999,4287700.89890000,10698,50194.50000000,1936163.24350000,0
1641571200000,37.53700000,39.64900000,37.15500000,37.66600000,76501.60000000,1641585599999,2912223.62320000,11747,41804.70000000,1591297.94520000,0
1641585600000,37.67900000,38.89600000,37.51100000,38.27700000,24956.70000000,1641599999999,947346.31990000,4535,14203.50000000,538809.82990000,0
1641600000000,38.29200000,38.54800000,37.23000000,37.56000000,26819.70000000,1641614399999,1007481.54470000,2721,15464.90000000,581147.84800000,0
1641614400000,37.40600000,38.41800000,37.30200000,37.49200000,15677.30000000,1641628799999,591556.39720000,2070,7843.10000000,295911.83430000,0
1641628800000,37.41800000,40.50000000,37.41700000,40.20700000,53345.80000000,1641643199999,2101035.53550000,5944,28645.00000000,1123554.24660000,0
1641643200000,40.10300000,42.00000000,39.50000000,40.60000000,68656.80000000,1641657599999,2794880.30170000,6871,31045.00000000,1267043.86320000,0
1641657600000,40.65900000,40.90000000,37.20000000,37.68800000,85793.70000000,1641671999999,3341921.87790000,7073,30944.60000000,1210887.27980000,0
1641672000000,37.68800000,38.99500000,37.49800000,38.10000000,38723.60000000,1641686399999,1477001.79880000,4283,19368.80000000,738941.62000000,0
1641686400000,38.10000000,39.25000000,37.18500000,37.70300000,45663.60000000,1641700799999,1728028.43730000,2726,21908.90000000,828201.86650000,0
1641700800000,37.74100000,38.06200000,36.60400000,36.75700000,39282.70000000,1641715199999,1456308.00220000,1737,22867.20000000,848451.31120000,0
1641715200000,36.75500000,36.84100000,35.54400000,36.13300000,32018.30000000,1641729599999,1158320.88530000,2945,15444.60000000,560040.42640000,0
1641729600000,35.98000000,37.31900000,35.12500000,35.25200000,50820.60000000,1641743999999,1815270.27540000,3925,27981.60000000,1001226.82090000,0
1641744000000,35.24700000,36.72900000,35.01300000,36.45400000,51298.90000000,1641758399999,1840286.69070000,3300,26669.80000000,955797.66200000,0
1641758400000,36.35200000,37.31900000,35.95800000,36.15100000,37127.00000000,1641772799999,1362828.35090000,2347,10685.30000000,393895.70410000,0
1641772800000,36.20900000,36.95000000,35.54400000,35.80800000,15199.60000000,1641787199999,548595.64330000,1617,5469.00000000,197451.78040000,0
1641787200000,35.70200000,36.75900000,35.42900000,35.84600000,17886.00000000,1641801599999,645140.26590000,2147,8070.90000000,291218.82540000,0
1641801600000,35.84700000,36.30000000,35.04300000,35.54200000,14284.10000000,1641815999999,508228.05810000,1624,3481.70000000,124695.04650000,0
1641816000000,35.50300000,35.70800000,34.50100000,35.06100000,54142.60000000,1641830399999,1897423.23480000,2912,19713.40000000,693327.01480000,0
1641830400000,35.05100000,39.30000000,34.55400000,35.36500000,58086.40000000,1641844799999,2070449.20740000,6010,22448.30000000,801599.43370000,0
1641844800000,35.36100000,36.17000000,34.29800000,34.72400000,22069.30000000,1641859199999,773291.42360000,2567,9241.00000000,325127.83580000,0
1641859200000,34.73400000,36.25600000,34.66800000,35.74000000,28264.00000000,1641873599999,1002757.85400000,2345,6224.00000000,220942.08210000,0
1641873600000,35.84200000,35.84600000,35.00000000,35.51700000,9291.30000000,1641887999999,328212.58970000,1152,3855.50000000,136472.13640000,0
1641888000000,35.47700000,35.68200000,34.63400000,34.97100000,36700.40000000,1641902399999,1282688.19330000,2751,14642.80000000,511205.77490000,0
1641902400000,34.97100000,35.31800000,34.01500000,34.12300000,25392.30000000,1641916799999,881870.27800000,2357,5742.50000000,199277.52090000,0
1641916800000,34.08900000,36.00100000,34.08900000,34.92900000,48843.20000000,1641931199999,1708830.67970000,3413,11798.40000000,414199.29670000,0
1641931200000,35.00600000,35.39800000,34.64500000,34.94200000,13194.40000000,1641945599999,461119.07250000,1212,7599.90000000,265451.22380000,0
1641945600000,34.89300000,35.95900000,34.88100000,35.95000000,27369.80000000,1641959999999,969641.77930000,1717,9814.30000000,347692.04270000,0
1641960000000,35.96200000,37.94800000,35.67800000,37.93600000,75790.20000000,1641974399999,2802713.87970000,4028,17057.80000000,632025.18370000,0
